source,dataset,mechanism,severity,seed,status,validation_passed,achieved_rate,excluded_columns
folktables,ACSIncome,mcar,0.05,2,OK,True,"{'AGEP': 0.04919672021865209, 'COW': 0.04899673355109659, 'SCHL': 0.049463369108726084, 'MAR': 0.054129724685020995, 'OCCP': 0.05112992467168855}",
folktables,ACSIncome,mcar,0.05,3,OK,True,"{'AGEP': 0.053863075794947, 'COW': 0.050396640223985066, 'SCHL': 0.05279648023465102, 'MAR': 0.05166322245183654, 'OCCP': 0.05086327578161456}",
folktables,ACSIncome,mcar,0.1,1,OK,True,"{'AGEP': 0.10132657822811812, 'COW': 0.09972668488767415, 'SCHL': 0.09959336044263715, 'MAR': 0.10132657822811812, 'OCCP': 0.09939337377508166}",
folktables,ACSIncome,mcar,0.1,2,OK,True,"{'AGEP': 0.10339310712619158, 'COW': 0.10092660489300713, 'SCHL': 0.10179321378574761, 'MAR': 0.1026598226784881, 'OCCP': 0.09906006266248917}",
folktables,ACSIncome,mcar,0.1,3,OK,True,"{'AGEP': 0.10579294713685754, 'COW': 0.0973935070995267, 'SCHL': 0.10652623158456102, 'MAR': 0.10319312045863609, 'OCCP': 0.10339310712619158}",
folktables,ACSIncome,mcar,0.15,1,OK,True,"{'AGEP': 0.1514565695620292, 'COW': 0.14979001399906672, 'SCHL': 0.14732351176588226, 'MAR': 0.15312312512499165, 'OCCP': 0.1509899340043997}",
folktables,ACSIncome,mcar,0.15,2,OK,True,"{'AGEP': 0.15298980067995466, 'COW': 0.1500566628891407, 'SCHL': 0.1505232984467702, 'MAR': 0.15358976068262115, 'OCCP': 0.14912339177388173}",
folktables,ACSIncome,mcar,0.15,3,OK,True,"{'AGEP': 0.15512299180054662, 'COW': 0.14725684954336377, 'SCHL': 0.1557896140257316, 'MAR': 0.15345643623758415, 'OCCP': 0.1572561829211386}",
folktables,ACSIncome,mcar,0.2,1,OK,True,"{'AGEP': 0.20118658756082927, 'COW': 0.2001866542230518, 'SCHL': 0.1947203519765349, 'MAR': 0.20105326311579227, 'OCCP': 0.20051996533564428}",
folktables,ACSIncome,mcar,0.2,2,OK,True,"{'AGEP': 0.20091993867075528, 'COW': 0.20218652089860675, 'SCHL': 0.19785347643490434, 'MAR': 0.20258649423371775, 'OCCP': 0.19892007199520031}",
folktables,ACSIncome,mcar,0.2,3,OK,True,"{'AGEP': 0.20251983201119925, 'COW': 0.19712019198720085, 'SCHL': 0.20418638757416172, 'MAR': 0.20578628091460568, 'OCCP': 0.20891940537297513}",
folktables,ACSIncome,mcar,0.25,1,OK,True,"{'AGEP': 0.25104993000466636, 'COW': 0.24745016998866742, 'SCHL': 0.24458369442037198, 'MAR': 0.25198320111992534, 'OCCP': 0.25078328111459236}",
folktables,ACSIncome,mcar,0.25,2,OK,True,"{'AGEP': 0.25051663222451837, 'COW': 0.25151656556229585, 'SCHL': 0.24471701886540898, 'MAR': 0.2534497700153323, 'OCCP': 0.24791680554629691}",
folktables,ACSIncome,mcar,0.25,3,OK,True,"{'AGEP': 0.2544497033531098, 'COW': 0.2431837877474835, 'SCHL': 0.2535830944603693, 'MAR': 0.2547163522431838, 'OCCP': 0.25764949003399773}",
folktables,ACSIncome,mar,0.05,1,OK,True,"{'AGEP': 0.05059662689154056, 'COW': 0.04953003133124458, 'SCHL': 0.05212985800946603, 'MAR': 0.05126324911672555, 'OCCP': 0.04919672021865209}",
folktables,ACSIncome,mar,0.05,2,OK,True,"{'AGEP': 0.05019665355642957, 'COW': 0.05352976468235451, 'SCHL': 0.047263515765615625, 'MAR': 0.05232984467702153, 'OCCP': 0.04899673355109659}",
folktables,ACSIncome,mar,0.05,3,OK,True,"{'AGEP': 0.05279648023465102, 'COW': 0.05006332911139257, 'SCHL': 0.04979668022131858, 'MAR': 0.04979668022131858, 'OCCP': 0.05332977801479901}",
folktables,ACSIncome,mar,0.1,1,OK,True,"{'AGEP': 0.09899340043997067, 'COW': 0.09772681821211919, 'SCHL': 0.1027264849010066, 'MAR': 0.10039330711285914, 'OCCP': 0.09859342710485967}",
folktables,ACSIncome,mar,0.1,2,OK,True,"{'AGEP': 0.09992667155522965, 'COW': 0.1027264849010066, 'SCHL': 0.09619358709419372, 'MAR': 0.1022598493433771, 'OCCP': 0.09839344043730418}",
folktables,ACSIncome,mar,0.1,3,OK,True,"{'AGEP': 0.10299313379108059, 'COW': 0.09772681821211919, 'SCHL': 0.0970601959869342, 'MAR': 0.09906006266248917, 'OCCP': 0.10499300046663555}",
folktables,ACSIncome,mar,0.15,1,OK,True,"{'AGEP': 0.14865675621625224, 'COW': 0.14865675621625224, 'SCHL': 0.1513232451169922, 'MAR': 0.1506566228918072, 'OCCP': 0.14999000066662221}",
folktables,ACSIncome,mar,0.15,2,OK,True,"{'AGEP': 0.14905672955136323, 'COW': 0.14985667622158522, 'SCHL': 0.14992333844410372, 'MAR': 0.15172321845210318, 'OCCP': 0.14865675621625224}",
folktables,ACSIncome,mar,0.15,3,OK,True,"{'AGEP': 0.15232317845476967, 'COW': 0.14812345843610425, 'SCHL': 0.14845676954869674, 'MAR': 0.15218985400973267, 'OCCP': 0.15478968068795412}",
folktables,ACSIncome,mar,0.2,1,OK,True,"{'AGEP': 0.2002533164455703, 'COW': 0.19818678754749683, 'SCHL': 0.20131991200586627, 'MAR': 0.19832011199253383, 'OCCP': 0.20051996533564428}",
folktables,ACSIncome,mar,0.2,2,OK,True,"{'AGEP': 0.19758682754483034, 'COW': 0.20058662755816278, 'SCHL': 0.20071995200319978, 'MAR': 0.20105326311579227, 'OCCP': 0.1995200319978668}",
folktables,ACSIncome,mar,0.2,3,OK,True,"{'AGEP': 0.20111992533831077, 'COW': 0.1991200586627558, 'SCHL': 0.1993200453303113, 'MAR': 0.20385307646156922, 'OCCP': 0.2043197120191987}",
folktables,ACSIncome,mar,0.25,1,OK,True,"{'AGEP': 0.25164989000733284, 'COW': 0.24665022331844544, 'SCHL': 0.2485167655489634, 'MAR': 0.24951669888674088, 'OCCP': 0.25164989000733284}",
folktables,ACSIncome,mar,0.25,2,OK,True,"{'AGEP': 0.24751683221118592, 'COW': 0.2482501166588894, 'SCHL': 0.25191653889740684, 'MAR': 0.25078328111459236, 'OCCP': 0.2490500633291114}",
folktables,ACSIncome,mar,0.25,3,OK,True,"{'AGEP': 0.25131657889474035, 'COW': 0.2481167922138524, 'SCHL': 0.2487167522165189, 'MAR': 0.2546496900206653, 'OCCP': 0.2537164189054063}",
folktables,ACSIncome,mnar,0.05,1,OK,True,"{'AGEP': 0.04966335577628158, 'COW': 0.04926338244117059, 'SCHL': 0.05072995133657756, 'MAR': 0.05286314245716952, 'OCCP': 0.04819678688087461}",
folktables,ACSIncome,mnar,0.05,2,OK,True,"{'AGEP': 0.054663022465168985, 'COW': 0.05019665355642957, 'SCHL': 0.05059662689154056, 'MAR': 0.05159656022931804, 'OCCP': 0.048263449103393107}",
folktables,ACSIncome,mnar,0.05,3,OK,True,"{'AGEP': 0.05219652023198453, 'COW': 0.0487300846610226, 'SCHL': 0.05179654689687354, 'MAR': 0.05279648023465102, 'OCCP': 0.050396640223985066}",
folktables,ACSIncome,mnar,0.1,1,OK,True,"{'AGEP': 0.09919338710752616, 'COW': 0.10132657822811812, 'SCHL': 0.10052663155789614, 'MAR': 0.10365975601626558, 'OCCP': 0.09859342710485967}",
folktables,ACSIncome,mnar,0.1,2,OK,True,"{'AGEP': 0.1026598226784881, 'COW': 0.10125991600559962, 'SCHL': 0.1027264849010066, 'MAR': 0.10019332044530364, 'OCCP': 0.09966002266515565}",
folktables,ACSIncome,mnar,0.1,3,OK,True,"{'AGEP': 0.10179321378574761, 'COW': 0.09786014265715619, 'SCHL': 0.10305979601359909, 'MAR': 0.10105992933804413, 'OCCP': 0.09986000933271115}",
folktables,ACSIncome,mnar,0.15,1,OK,True,"{'AGEP': 0.14945670288647422, 'COW': 0.1511899206719552, 'SCHL': 0.14825678288114125, 'MAR': 0.1509899340043997, 'OCCP': 0.1511899206719552}",
folktables,ACSIncome,mnar,0.15,2,OK,True,"{'AGEP': 0.15158989400706618, 'COW': 0.15152323178454769, 'SCHL': 0.1505899606692887, 'MAR': 0.1511232584494367, 'OCCP': 0.1503899740017332}",
folktables,ACSIncome,mnar,0.15,3,OK,True,"{'AGEP': 0.15425638290780613, 'COW': 0.1501899873341777, 'SCHL': 0.1513232451169922, 'MAR': 0.15205652956469567, 'OCCP': 0.14912339177388173}",
folktables,ACSIncome,mnar,0.2,1,OK,True,"{'AGEP': 0.20405306312912472, 'COW': 0.20085327644823678, 'SCHL': 0.19598693420438637, 'MAR': 0.1993200453303113, 'OCCP': 0.20125324978334777}",
folktables,ACSIncome,mnar,0.2,2,OK,True,"{'AGEP': 0.20165322311845876, 'COW': 0.1999866675554963, 'SCHL': 0.19745350309979334, 'MAR': 0.2054529698020132, 'OCCP': 0.20311979201386574}",
folktables,ACSIncome,mnar,0.2,3,OK,True,"{'AGEP': 0.20325311645890273, 'COW': 0.2002533164455703, 'SCHL': 0.20211985867608825, 'MAR': 0.20151989867342177, 'OCCP': 0.2002533164455703}",
folktables,ACSIncome,mnar,0.25,1,OK,True,"{'AGEP': 0.2547830144657023, 'COW': 0.25044997000199987, 'SCHL': 0.24631691220585294, 'MAR': 0.24978334777681488, 'OCCP': 0.2534497700153323}",
folktables,ACSIncome,mnar,0.25,2,OK,True,"{'AGEP': 0.2491833877741484, 'COW': 0.24945003666422239, 'SCHL': 0.24551696553563096, 'MAR': 0.2534497700153323, 'OCCP': 0.2526498233451103}",
folktables,ACSIncome,mnar,0.25,3,OK,True,"{'AGEP': 0.2539164055729618, 'COW': 0.25178321445236984, 'SCHL': 0.25018332111192587, 'MAR': 0.2534497700153323, 'OCCP': 0.25071661889207386}",
folktables,ACSPublicCoverage,mcar,0.05,1,OK,True,"{'AGEP': 0.05046666666666667, 'SCHL': 0.051133333333333336, 'MAR': 0.0496, 'SEX': 0.051133333333333336, 'DIS': 0.04933333333333333}",
folktables,ACSPublicCoverage,mcar,0.05,2,OK,True,"{'AGEP': 0.0492, 'SCHL': 0.048933333333333336, 'MAR': 0.04953333333333333, 'SEX': 0.05413333333333333, 'DIS': 0.051133333333333336}",
folktables,ACSPublicCoverage,mcar,0.05,3,OK,True,"{'AGEP': 0.0538, 'SCHL': 0.0504, 'MAR': 0.052866666666666666, 'SEX': 0.051666666666666666, 'DIS': 0.050866666666666664}",
folktables,ACSPublicCoverage,mcar,0.1,1,OK,True,"{'AGEP': 0.10133333333333333, 'SCHL': 0.09973333333333333, 'MAR': 0.0996, 'SEX': 0.10133333333333333, 'DIS': 0.09933333333333333}",
folktables,ACSPublicCoverage,mcar,0.1,2,OK,True,"{'AGEP': 0.1034, 'SCHL': 0.1008, 'MAR': 0.10193333333333333, 'SEX': 0.10266666666666667, 'DIS': 0.09906666666666666}",
folktables,ACSPublicCoverage,mcar,0.1,3,OK,True,"{'AGEP': 0.10573333333333333, 'SCHL': 0.0974, 'MAR': 0.10653333333333333, 'SEX': 0.1032, 'DIS': 0.10346666666666667}",
folktables,ACSPublicCoverage,mcar,0.15,1,OK,True,"{'AGEP': 0.15146666666666667, 'SCHL': 0.1498, 'MAR': 0.14733333333333334, 'SEX': 0.15313333333333334, 'DIS': 0.15093333333333334}",
folktables,ACSPublicCoverage,mcar,0.15,2,OK,True,"{'AGEP': 0.153, 'SCHL': 0.14993333333333334, 'MAR': 0.15066666666666667, 'SEX': 0.15353333333333333, 'DIS': 0.14913333333333334}",
folktables,ACSPublicCoverage,mcar,0.15,3,OK,True,"{'AGEP': 0.15506666666666666, 'SCHL': 0.14726666666666666, 'MAR': 0.1558, 'SEX': 0.15346666666666667, 'DIS': 0.15733333333333333}",
folktables,ACSPublicCoverage,mcar,0.2,1,OK,True,"{'AGEP': 0.2012, 'SCHL': 0.2002, 'MAR': 0.19473333333333334, 'SEX': 0.201, 'DIS': 0.20053333333333334}",
folktables,ACSPublicCoverage,mcar,0.2,2,OK,True,"{'AGEP': 0.20093333333333332, 'SCHL': 0.20206666666666667, 'MAR': 0.198, 'SEX': 0.20253333333333334, 'DIS': 0.19893333333333332}",
folktables,ACSPublicCoverage,mcar,0.2,3,OK,True,"{'AGEP': 0.20246666666666666, 'SCHL': 0.19713333333333333, 'MAR': 0.2042, 'SEX': 0.2058, 'DIS': 0.209}",
folktables,ACSPublicCoverage,mcar,0.25,1,OK,True,"{'AGEP': 0.25106666666666666, 'SCHL': 0.24746666666666667, 'MAR': 0.2446, 'SEX': 0.2518666666666667, 'DIS': 0.2508666666666667}",
folktables,ACSPublicCoverage,mcar,0.25,2,OK,True,"{'AGEP': 0.25053333333333333, 'SCHL': 0.2514, 'MAR': 0.24486666666666668, 'SEX': 0.25333333333333335, 'DIS': 0.248}",
folktables,ACSPublicCoverage,mcar,0.25,3,OK,True,"{'AGEP': 0.2544, 'SCHL': 0.2432, 'MAR': 0.25353333333333333, 'SEX': 0.2548, 'DIS': 0.2577333333333333}",
folktables,ACSPublicCoverage,mar,0.05,1,OK,True,"{'AGEP': 0.05146666666666667, 'SCHL': 0.051133333333333336, 'MAR': 0.05053333333333333, 'SEX': 0.05213333333333333, 'DIS': 0.049}",
folktables,ACSPublicCoverage,mar,0.05,2,OK,True,"{'AGEP': 0.05173333333333333, 'SCHL': 0.049133333333333334, 'MAR': 0.0522, 'SEX': 0.05146666666666667, 'DIS': 0.052333333333333336}",
folktables,ACSPublicCoverage,mar,0.05,3,OK,True,"{'AGEP': 0.05566666666666667, 'SCHL': 0.04933333333333333, 'MAR': 0.053266666666666664, 'SEX': 0.051866666666666665, 'DIS': 0.0504}",
folktables,ACSPublicCoverage,mar,0.1,1,OK,True,"{'AGEP': 0.10033333333333333, 'SCHL': 0.10286666666666666, 'MAR': 0.10173333333333333, 'SEX': 0.1006, 'DIS': 0.0996}",
folktables,ACSPublicCoverage,mar,0.1,2,OK,True,"{'AGEP': 0.09993333333333333, 'SCHL': 0.0998, 'MAR': 0.10146666666666666, 'SEX': 0.10253333333333334, 'DIS': 0.1008}",
folktables,ACSPublicCoverage,mar,0.1,3,OK,True,"{'AGEP': 0.10366666666666667, 'SCHL': 0.0988, 'MAR': 0.1044, 'SEX': 0.10086666666666666, 'DIS': 0.1024}",
folktables,ACSPublicCoverage,mar,0.15,1,OK,True,"{'AGEP': 0.14893333333333333, 'SCHL': 0.15226666666666666, 'MAR': 0.1502, 'SEX': 0.15253333333333333, 'DIS': 0.1504}",
folktables,ACSPublicCoverage,mar,0.15,2,OK,True,"{'AGEP': 0.15173333333333333, 'SCHL': 0.15213333333333334, 'MAR': 0.1498, 'SEX': 0.15093333333333334, 'DIS': 0.151}",
folktables,ACSPublicCoverage,mar,0.15,3,OK,True,"{'AGEP': 0.15313333333333334, 'SCHL': 0.14813333333333334, 'MAR': 0.15273333333333333, 'SEX': 0.15473333333333333, 'DIS': 0.15773333333333334}",
folktables,ACSPublicCoverage,mar,0.2,1,OK,True,"{'AGEP': 0.1988, 'SCHL': 0.20186666666666667, 'MAR': 0.20273333333333332, 'SEX': 0.2032, 'DIS': 0.20153333333333334}",
folktables,ACSPublicCoverage,mar,0.2,2,OK,True,"{'AGEP': 0.2034, 'SCHL': 0.20366666666666666, 'MAR': 0.19713333333333333, 'SEX': 0.20093333333333332, 'DIS': 0.20166666666666666}",
folktables,ACSPublicCoverage,mar,0.2,3,OK,True,"{'AGEP': 0.20286666666666667, 'SCHL': 0.1976, 'MAR': 0.19946666666666665, 'SEX': 0.20166666666666666, 'DIS': 0.20933333333333334}",
folktables,ACSPublicCoverage,mar,0.25,1,OK,True,"{'AGEP': 0.2512, 'SCHL': 0.24906666666666666, 'MAR': 0.25, 'SEX': 0.25193333333333334, 'DIS': 0.2524}",
folktables,ACSPublicCoverage,mar,0.25,2,OK,True,"{'AGEP': 0.25393333333333334, 'SCHL': 0.25233333333333335, 'MAR': 0.24713333333333334, 'SEX': 0.2501333333333333, 'DIS': 0.2502}",
folktables,ACSPublicCoverage,mar,0.25,3,OK,True,"{'AGEP': 0.2522, 'SCHL': 0.24873333333333333, 'MAR': 0.2507333333333333, 'SEX': 0.25193333333333334, 'DIS': 0.25853333333333334}",
folktables,ACSPublicCoverage,mnar,0.05,1,OK,True,"{'AGEP': 0.05073333333333333, 'SCHL': 0.048666666666666664, 'MAR': 0.049466666666666666, 'SEX': 0.052, 'DIS': 0.04853333333333333}",
folktables,ACSPublicCoverage,mnar,0.05,2,OK,True,"{'AGEP': 0.04873333333333333, 'SCHL': 0.05226666666666667, 'MAR': 0.05053333333333333, 'SEX': 0.05193333333333333, 'DIS': 0.052066666666666664}",
folktables,ACSPublicCoverage,mnar,0.05,3,OK,True,"{'AGEP': 0.04926666666666667, 'SCHL': 0.05026666666666667, 'MAR': 0.053266666666666664, 'SEX': 0.0528, 'DIS': 0.049466666666666666}",
folktables,ACSPublicCoverage,mnar,0.1,1,OK,True,"{'AGEP': 0.10033333333333333, 'SCHL': 0.1006, 'MAR': 0.09853333333333333, 'SEX': 0.10153333333333334, 'DIS': 0.09926666666666667}",
folktables,ACSPublicCoverage,mnar,0.1,2,OK,True,"{'AGEP': 0.09953333333333333, 'SCHL': 0.1028, 'MAR': 0.09946666666666666, 'SEX': 0.10226666666666667, 'DIS': 0.0984}",
folktables,ACSPublicCoverage,mnar,0.1,3,OK,True,"{'AGEP': 0.10026666666666667, 'SCHL': 0.099, 'MAR': 0.1022, 'SEX': 0.10393333333333334, 'DIS': 0.10246666666666666}",
folktables,ACSPublicCoverage,mnar,0.15,1,OK,True,"{'AGEP': 0.14993333333333334, 'SCHL': 0.1522, 'MAR': 0.14593333333333333, 'SEX': 0.15146666666666667, 'DIS': 0.14966666666666667}",
folktables,ACSPublicCoverage,mnar,0.15,2,OK,True,"{'AGEP': 0.1484, 'SCHL': 0.15173333333333333, 'MAR': 0.14433333333333334, 'SEX': 0.1502, 'DIS': 0.1506}",
folktables,ACSPublicCoverage,mnar,0.15,3,OK,True,"{'AGEP': 0.15006666666666665, 'SCHL': 0.14653333333333332, 'MAR': 0.1514, 'SEX': 0.152, 'DIS': 0.15653333333333333}",
folktables,ACSPublicCoverage,mnar,0.2,1,OK,True,"{'AGEP': 0.20113333333333333, 'SCHL': 0.201, 'MAR': 0.2002, 'SEX': 0.2006, 'DIS': 0.20106666666666667}",
folktables,ACSPublicCoverage,mnar,0.2,2,OK,True,"{'AGEP': 0.19846666666666668, 'SCHL': 0.202, 'MAR': 0.19526666666666667, 'SEX': 0.19926666666666668, 'DIS': 0.19953333333333334}",
folktables,ACSPublicCoverage,mnar,0.2,3,OK,True,"{'AGEP': 0.2016, 'SCHL': 0.19406666666666667, 'MAR': 0.19993333333333332, 'SEX': 0.202, 'DIS': 0.20753333333333332}",
folktables,ACSPublicCoverage,mnar,0.25,1,OK,True,"{'AGEP': 0.25146666666666667, 'SCHL': 0.2488, 'MAR': 0.2522, 'SEX': 0.25206666666666666, 'DIS': 0.2511333333333333}",
folktables,ACSPublicCoverage,mnar,0.25,2,OK,True,"{'AGEP': 0.2488, 'SCHL': 0.25206666666666666, 'MAR': 0.24766666666666667, 'SEX': 0.25193333333333334, 'DIS': 0.2494}",
folktables,ACSPublicCoverage,mnar,0.25,3,OK,True,"{'AGEP': 0.25293333333333334, 'SCHL': 0.245, 'MAR': 0.24913333333333335, 'SEX': 0.252, 'DIS': 0.25666666666666665}",
openml,MagicTelescope,mcar,0.05,1,OK,True,"{'fLength:': 0.05011389521640091, 'fWidth:': 0.049938671806553356, 'fSize:': 0.052742246364114245, 'fConc:': 0.05256702295426669, 'fConc1:': 0.048712107937620465}",
openml,MagicTelescope,mcar,0.05,2,OK,True,"{'fLength:': 0.04538286315051691, 'fWidth:': 0.054319257052742244, 'fSize:': 0.044681969511126685, 'fConc:': 0.050464342036096024, 'fConc1:': 0.051515682495181354}",
openml,MagicTelescope,mcar,0.05,3,OK,True,"{'fLength:': 0.05747327842999825, 'fWidth:': 0.053968810233047136, 'fSize:': 0.04836166111792536, 'fConc:': 0.0497634483967058, 'fConc1:': 0.05081478885579113}",
openml,MagicTelescope,mcar,0.1,1,OK,True,"{'fLength:': 0.10057823725249693, 'fWidth:': 0.10145435430173472, 'fSize:': 0.10250569476082004, 'fConc:': 0.1023304713509725, 'fConc1:': 0.09251796039950938}",
openml,MagicTelescope,mcar,0.1,2,OK,False,"{'fLength:': 0.09497108813737515, 'fWidth:': 0.11407043981075872, 'fSize:': 0.09812510951463116, 'fConc:': 0.10285614158051516, 'fConc1:': 0.10145435430173472}",
openml,MagicTelescope,mcar,0.1,3,OK,True,"{'fLength:': 0.11196775889258805, 'fWidth:': 0.1042579288592956, 'fSize:': 0.0979498861047836, 'fConc:': 0.09497108813737515, 'fConc1:': 0.0995268967934116}",
openml,MagicTelescope,mcar,0.15,1,OK,True,"{'fLength:': 0.15261958997722094, 'fWidth:': 0.14911512178026984, 'fSize:': 0.1568249518135623, 'fConc:': 0.15016646223935518, 'fConc1:': 0.14087962151743472}",
openml,MagicTelescope,mcar,0.15,2,OK,True,"{'fLength:': 0.14981601541966005, 'fWidth:': 0.16243210092868407, 'fSize:': 0.14403364289469073, 'fConc:': 0.1489398983704223, 'fConc1:': 0.1520939197476783}",
openml,MagicTelescope,mcar,0.15,3,OK,True,"{'fLength:': 0.15980374978097073, 'fWidth:': 0.1568249518135623, 'fSize:': 0.14596110040301385, 'fConc:': 0.14385841948484318, 'fConc1:': 0.15261958997722094}",
openml,MagicTelescope,mcar,0.2,1,OK,True,"{'fLength:': 0.2018573681443841, 'fWidth:': 0.19572454879971965, 'fSize:': 0.2097424215875241, 'fConc:': 0.19800245312773787, 'fConc1:': 0.1966006658489574}",
openml,MagicTelescope,mcar,0.2,2,OK,True,"{'fLength:': 0.20150692132468898, 'fWidth:': 0.20781496407920097, 'fSize:': 0.19414753811109164, 'fConc:': 0.19922901699667075, 'fConc1:': 0.20360960224285965}",
openml,MagicTelescope,mcar,0.2,3,OK,True,"{'fLength:': 0.20483616611179253, 'fWidth:': 0.20711407043981075, 'fSize:': 0.19835289994743296, 'fConc:': 0.19046784650429296, 'fConc1:': 0.20010513404590854}",
openml,MagicTelescope,mcar,0.25,1,OK,True,"{'fLength:': 0.24951813562291922, 'fWidth:': 0.24671456106535833, 'fSize:': 0.2610828806728579, 'fConc:': 0.24706500788505345, 'fConc1:': 0.24180830558962677}",
openml,MagicTelescope,mcar,0.25,2,OK,True,"{'fLength:': 0.25459961450849833, 'fWidth:': 0.25302260381987035, 'fSize:': 0.24268442263886456, 'fConc:': 0.24916768880322412, 'fConc1:': 0.25372349745926054}",
openml,MagicTelescope,mcar,0.25,3,OK,True,"{'fLength:': 0.2558261783774312, 'fWidth:': 0.2593306465743823, 'fSize:': 0.24671456106535833, 'fConc:': 0.23479936919572456, 'fConc1:': 0.2509199229016997}",
openml,MagicTelescope,mar,0.05,1,OK,True,"{'fLength:': 0.05116523567548625, 'fWidth:': 0.048712107937620465, 'fSize:': 0.04888733134746802, 'fConc:': 0.052742246364114245, 'fConc1:': 0.050464342036096024}",
openml,MagicTelescope,mar,0.05,2,OK,True,"{'fLength:': 0.05063956544594358, 'fWidth:': 0.04906255475731558, 'fSize:': 0.04625898019975469, 'fConc:': 0.04923777816716313, 'fConc1:': 0.050289118626248464}",
openml,MagicTelescope,mar,0.05,3,OK,True,"{'fLength:': 0.04853688452777291, 'fWidth:': 0.05081478885579113, 'fSize:': 0.04853688452777291, 'fConc:': 0.04555808656036447, 'fConc1:': 0.0497634483967058}",
openml,MagicTelescope,mar,0.1,1,OK,True,"{'fLength:': 0.09654809882600315, 'fWidth:': 0.09847555633432627, 'fSize:': 0.10285614158051516, 'fConc:': 0.09882600315402137, 'fConc1:': 0.09672332223585071}",
openml,MagicTelescope,mar,0.1,2,OK,True,"{'fLength:': 0.09917644997371648, 'fWidth:': 0.10443315226914315, 'fSize:': 0.09514631154722271, 'fConc:': 0.09987734361310671, 'fConc1:': 0.1011039074820396}",
openml,MagicTelescope,mar,0.1,3,OK,True,"{'fLength:': 0.1011039074820396, 'fWidth:': 0.10005256702295427, 'fSize:': 0.09812510951463116, 'fConc:': 0.09724899246539338, 'fConc1:': 0.1011039074820396}",
openml,MagicTelescope,mar,0.15,1,OK,True,"{'fLength:': 0.1533204836166112, 'fWidth:': 0.14753811109164183, 'fSize:': 0.15384615384615385, 'fConc:': 0.1505169090590503, 'fConc1:': 0.14648677063255652}",
openml,MagicTelescope,mar,0.15,2,OK,True,"{'fLength:': 0.1505169090590503, 'fWidth:': 0.15419660066584895, 'fSize:': 0.14578587699316628, 'fConc:': 0.15297003679691606, 'fConc1:': 0.15279481338706852}",
openml,MagicTelescope,mar,0.15,3,OK,True,"{'fLength:': 0.1555983879446294, 'fWidth:': 0.14946556859996496, 'fSize:': 0.15647450499386717, 'fConc:': 0.14876467496057474, 'fConc1:': 0.15034168564920272}",
openml,MagicTelescope,mar,0.2,1,OK,True,"{'fLength:': 0.20168214473453652, 'fWidth:': 0.1987033467671281, 'fSize:': 0.20553705975118275, 'fConc:': 0.19765200630804275, 'fConc1:': 0.19730155948834766}",
openml,MagicTelescope,mar,0.2,2,OK,True,"{'fLength:': 0.1987033467671281, 'fWidth:': 0.20308393201331698, 'fSize:': 0.19695111266865253, 'fConc:': 0.1990537935868232, 'fConc1:': 0.20290870860346943}",
openml,MagicTelescope,mar,0.2,3,OK,True,"{'fLength:': 0.20518661293148766, 'fWidth:': 0.19765200630804275, 'fSize:': 0.20799018748904854, 'fConc:': 0.19449798493078677, 'fConc1:': 0.20150692132468898}",
openml,MagicTelescope,mar,0.25,1,OK,True,"{'fLength:': 0.2500438058524619, 'fWidth:': 0.24513755037673032, 'fSize:': 0.25459961450849833, 'fConc:': 0.24759067811459612, 'fConc1:': 0.24671456106535833}",
openml,MagicTelescope,mar,0.25,2,OK,True,"{'fLength:': 0.25021902926230943, 'fWidth:': 0.25162081654108986, 'fSize:': 0.2514455931312423, 'fConc:': 0.24461188014718765, 'fConc1:': 0.25127036972139477}",
openml,MagicTelescope,mar,0.25,3,OK,True,"{'fLength:': 0.25617662519712636, 'fWidth:': 0.25074469949185213, 'fSize:': 0.2593306465743823, 'fConc:': 0.24864201857368146, 'fConc1:': 0.25021902926230943}",
openml,MagicTelescope,mnar,0.05,1,OK,True,"{'fLength:': 0.0513404590853338, 'fWidth:': 0.04801121429823024, 'fSize:': 0.051690905905028915, 'fConc:': 0.051690905905028915, 'fConc1:': 0.04731032065884002}",
openml,MagicTelescope,mnar,0.05,2,OK,True,"{'fLength:': 0.047660767478535135, 'fWidth:': 0.04906255475731558, 'fSize:': 0.052742246364114245, 'fConc:': 0.05011389521640091, 'fConc1:': 0.0513404590853338}",
openml,MagicTelescope,mnar,0.05,3,OK,True,"{'fLength:': 0.047135097248992466, 'fWidth:': 0.04923777816716313, 'fSize:': 0.0466094270194498, 'fConc:': 0.04783599088838269, 'fConc1:': 0.05063956544594358}",
openml,MagicTelescope,mnar,0.1,1,OK,True,"{'fLength:': 0.0979498861047836, 'fWidth:': 0.09970212020325915, 'fSize:': 0.10057823725249693, 'fConc:': 0.10285614158051516, 'fConc1:': 0.09917644997371648}",
openml,MagicTelescope,mnar,0.1,2,OK,True,"{'fLength:': 0.10057823725249693, 'fWidth:': 0.10127913089188716, 'fSize:': 0.09882600315402137, 'fConc:': 0.09812510951463116, 'fConc1:': 0.10390748203960049}",
openml,MagicTelescope,mnar,0.1,3,OK,True,"{'fLength:': 0.10057823725249693, 'fWidth:': 0.10215524794112493, 'fSize:': 0.09689854564569826, 'fConc:': 0.09549675836691782, 'fConc1:': 0.10092868407219205}",
